doc_date,doc_no,source_tx_type,tx_type_name,customer,customer_class,region_manager,warehouse,material_code,material_name,brand,tax_included_amount,batch_no,shipping_channel,audit_date,creator,sales_out_qty,dispatch_qty,invoiced_qty,tx_type,audit_time,remark,source_doc_tx_type,entry_method,tax_included_unit_price,source_doc_no
2026-03-22,SO-00001121,03,正常出库,客户019,B类,大区经理3,WH-003-电商仓,SKU-0020,物料-25,Brand D,36226.0,B20260322-1121,批发,2026-03-26,员工6,40,40,72,XSCK03,2026-03-26 09:00:00,正常,DDCK01,,494.94,
2026-04-03,SO-00001122,02,报损出库,客户001,A类,大区经理4,WH-002-次仓,SKU-0011,物料-06,Brand J,20983.97,B20260403-1122,零售,2026-04-07,员工2,91,45,25,XSCK02,2026-04-07 13:00:00,促销,,普通,360.99,SRC-00001122
2026-03-12,SO-00001123,01,调拨出库,客户005,C类,大区经理5,WH-002-次仓,SKU-0012,物料-18,Brand B,19136.42,B20260312-1123,直营,2026-03-15,员工4,15,10,1,XSCK02,2026-03-15 10:00:00,正常,DDCK01,调拨,218.44,
2026-04-26,SO-00001124,04,报损出库,客户022,B类,大区经理5,WH-001-主仓,SKU-0015,物料-01,Brand C,5000.62,B20260426-1124,电商,2026-04-30,员工7,32,77,65,XSCK03,2026-04-30 14:00:00,样品,DDCK02,,103.75,
2026-04-01,SO-00001125,02,调拨出库,客户024,B类,大区经理1,WH-003-电商仓,SKU-0018,物料-30,Brand L,26240.39,B20260401-1125,零售,2026-04-01,员工6,20,45,84,XSCK03,2026-04-01 17:00:00,,DDCK01,,49.29,SRC-00001125
2026-06-09,SO-00001126,01,退货出库,客户043,C类,大区经理2,WH-001-主仓,SKU-0019,物料-24,Brand K,25773.66,B20260609-1126,零售,2026-06-13,员工9,53,17,85,XSCK02,2026-06-13 11:00:00,样品,DDCK01,调拨,339.37,
2026-04-16,SO-00001127,02,报损出库,客户045,C类,大区经理4,WH-001-主仓,SKU-0016,物料-03,Brand E,23458.29,B20260416-1127,直营,2026-04-17,员工7,78,2,2,XSCK01,2026-04-17 16:00:00,,DDCK02,,165.31,
2026-05-04,SO-00001128,01,正常出库,客户037,C类,大区经理4,WH-003-电商仓,SKU-0015,物料-17,Brand H,37051.87,B20260504-1128,直营,2026-05-07,员工1,91,17,34,XSCK01,2026-05-07 12:00:00,样品,,调拨,122.44,SRC-00001128
2026-06-06,SO-00001129,01,退货出库,客户036,A类,大区经理4,WH-001-主仓,SKU-0005,物料-16,非自营-112,41641.97,B20260606-1129,直营,2026-06-07,员工6,67,90,58,XSCK02,2026-06-07 19:00:00,样品,,调拨,196.18,
2026-05-07,SO-00001130,04,正常出库,客户036,A类,大区经理5,WH-002-次仓,SKU-0011,物料-08,Brand C,37564.4,B20260507-1130,零售,2026-05-11,员工3,49,38,37,XSCK03,2026-05-11 17:00:00,,,调拨,300.53,
2026-03-12,SO-00001131,02,调拨出库,客户004,A类,大区经理1,WH-001-主仓,SKU-0015,物料-28,Brand A,7278.9,B20260312-1131,批发,2026-03-12,员工8,67,37,32,XSCK02,2026-03-12 10:00:00,,,普通,339.14,SRC-00001131
2026-05-13,SO-00001132,03,调拨出库,客户036,C类,大区经理5,WH-003-电商仓,SKU-0029,物料-17,Brand G,31140.77,B20260513-1132,直营,2026-05-15,员工1,77,63,14,XSCK01,2026-05-15 08:00:00,,DDCK02,调拨,326.13,
2026-05-04,SO-00001133,04,正常出库,客户018,C类,大区经理5,WH-002-次仓,SKU-0018,物料-08,Brand B,4108.12,B20260504-1133,电商,2026-05-08,员工10,89,5,74,XSCK02,2026-05-08 08:00:00,,,,433.0,
2026-05-05,SO-00001134,04,正常出库,客户050,A类,大区经理3,WH-002-次仓,SKU-0013,物料-17,Brand C,34761.65,B20260505-1134,零售,2026-05-05,员工2,82,25,73,XSCK01,2026-05-05 11:00:00,促销,,普通,117.19,SRC-00001134
2026-04-20,SO-00001135,01,退货出库,客户016,B类,大区经理1,WH-002-次仓,SKU-0004,物料-25,Brand K,19153.77,B20260420-1135,电商,2026-04-23,员工3,1,73,99,XSCK03,2026-04-23 17:00:00,正常,,调拨,322.01,
2026-03-26,SO-00001136,03,正常出库,客户041,A类,大区经理4,WH-002-次仓,SKU-0017,物料-30,Brand A,6711.7,B20260326-1136,电商,2026-03-27,员工3,39,92,13,XSCK03,2026-03-27 17:00:00,,,调拨,59.55,
2026-04-01,SO-00001137,02,报损出库,客户018,B类,大区经理2,WH-001-主仓,SKU-0004,物料-09,Brand J,43116.34,B20260401-1137,批发,2026-04-02,员工7,61,22,65,XSCK03,2026-04-02 11:00:00,样品,,调拨,278.49,SRC-00001137
2026-04-27,SO-00001138,03,报损出库,客户022,C类,大区经理4,WH-001-主仓,SKU-0016,物料-12,Brand G,30739.02,B20260427-1138,电商,2026-04-28,员工8,55,93,44,XSCK01,2026-04-28 16:00:00,样品,DDCK01,,296.14,
2026-05-23,SO-00001139,03,正常出库,客户002,C类,大区经理5,WH-002-次仓,SKU-0023,物料-29,Brand G,17800.78,B20260523-1139,直营,2026-05-26,员工9,69,63,47,XSCK02,2026-05-26 15:00:00,,DDCK01,普通,115.96,
2026-05-03,SO-00001140,03,报损出库,客户021,A类,大区经理1,WH-003-电商仓,SKU-0015,物料-25,非自营-113,1633.29,B20260503-1140,直营,2026-05-03,员工7,2,35,43,XSCK03,2026-05-03 11:00:00,正常,,普通,201.93,SRC-00001140
2026-03-20,SO-00001141,03,正常出库,客户036,A类,大区经理1,WH-002-次仓,SKU-0014,物料-19,Brand F,26911.78,B20260320-1141,零售,2026-03-23,员工8,94,55,36,XSCK01,2026-03-23 13:00:00,,DDCK02,普通,415.32,
2026-05-24,SO-00001142,03,退货出库,客户044,C类,大区经理1,WH-001-主仓,SKU-0012,物料-04,Brand B,46168.97,B20260524-1142,批发,2026-05-25,员工6,17,20,28,XSCK03,2026-05-25 14:00:00,,DDCK02,,82.72,
2026-05-02,SO-00001143,01,报损出库,客户039,A类,大区经理3,WH-002-次仓,SKU-0003,物料-21,Brand B,29859.35,B20260502-1143,批发,2026-05-06,员工2,29,5,98,XSCK02,2026-05-06 17:00:00,正常,DDCK01,调拨,222.91,SRC-00001143
2026-05-07,SO-00001144,01,报损出库,客户047,C类,大区经理4,WH-001-主仓,SKU-0010,物料-22,非自营-114,48585.37,B20260507-1144,电商,2026-05-09,员工1,4,39,83,XSCK03,2026-05-09 15:00:00,,DDCK02,普通,467.04,
2026-04-06,SO-00001145,04,正常出库,客户039,C类,大区经理3,WH-002-次仓,SKU-0008,物料-25,Brand C,6908.91,B20260406-1145,批发,2026-04-09,员工3,73,63,84,XSCK01,2026-04-09 11:00:00,样品,DDCK01,调拨,257.01,
2026-04-21,SO-00001146,01,报损出库,客户029,B类,大区经理2,WH-003-电商仓,SKU-0006,物料-29,Brand A,28458.42,B20260421-1146,电商,2026-04-24,员工9,64,32,33,XSCK01,2026-04-24 08:00:00,样品,,,365.32,SRC-00001146
2026-04-15,SO-00001147,04,调拨出库,客户026,A类,大区经理5,WH-002-次仓,SKU-0022,物料-11,Brand L,39926.44,B20260415-1147,电商,2026-04-15,员工7,85,63,58,XSCK03,2026-04-15 12:00:00,,,普通,415.16,
2026-05-13,SO-00001148,04,退货出库,客户021,C类,大区经理3,WH-003-电商仓,SKU-0014,物料-28,Brand L,26324.48,B20260513-1148,批发,2026-05-13,员工2,43,74,42,XSCK03,2026-05-13 08:00:00,正常,DDCK02,,109.85,
2026-04-05,SO-00001149,02,退货出库,客户017,A类,大区经理3,WH-003-电商仓,SKU-0017,物料-04,Brand E,4644.21,B20260405-1149,零售,2026-04-08,员工1,76,40,32,XSCK01,2026-04-08 18:00:00,样品,DDCK02,普通,116.93,SRC-00001149
2026-06-09,SO-00001150,03,报损出库,客户016,B类,大区经理5,WH-002-次仓,SKU-0021,物料-14,Brand A,29186.01,B20260609-1150,电商,2026-06-10,员工2,12,17,18,XSCK03,2026-06-10 18:00:00,正常,DDCK02,普通,381.71,
2026-05-25,SO-00001151,01,报损出库,客户031,B类,大区经理1,WH-003-电商仓,SKU-0019,物料-14,Brand I,30625.72,B20260525-1151,直营,2026-05-27,员工3,50,79,7,XSCK03,2026-05-27 11:00:00,,,调拨,379.12,
2026-04-18,SO-00001152,02,调拨出库,客户009,A类,大区经理5,WH-003-电商仓,SKU-0016,物料-06,Brand J,36462.59,B20260418-1152,直营,2026-04-18,员工6,68,73,30,XSCK03,2026-04-18 14:00:00,促销,,,39.49,SRC-00001152
2026-03-13,SO-00001153,01,调拨出库,客户031,A类,大区经理4,WH-001-主仓,SKU-0015,物料-29,Brand B,38084.45,B20260313-1153,批发,2026-03-14,员工9,61,32,10,XSCK02,2026-03-14 14:00:00,正常,DDCK02,普通,168.02,
2026-03-18,SO-00001154,04,报损出库,客户014,C类,大区经理5,WH-001-主仓,SKU-0026,物料-17,非自营-115,38561.56,B20260318-1154,批发,2026-03-22,员工8,92,23,7,XSCK02,2026-03-22 08:00:00,正常,DDCK02,普通,205.28,
2026-06-01,SO-00001155,01,报损出库,客户049,B类,大区经理1,WH-003-电商仓,SKU-0015,物料-02,Brand J,33205.88,B20260601-1155,电商,2026-06-01,员工10,73,75,24,XSCK02,2026-06-01 16:00:00,,DDCK02,,416.23,SRC-00001155
2026-06-10,SO-00001156,03,调拨出库,客户037,B类,大区经理5,WH-002-次仓,SKU-0001,物料-08,Brand L,10868.98,B20260610-1156,电商,2026-06-11,员工9,51,60,19,XSCK03,2026-06-11 09:00:00,促销,DDCK02,调拨,216.71,
2026-04-14,SO-00001157,04,正常出库,客户002,B类,大区经理3,WH-003-电商仓,SKU-0024,物料-04,Brand J,20271.36,B20260414-1157,直营,2026-04-15,员工8,96,77,37,XSCK01,2026-04-15 12:00:00,样品,DDCK01,,463.71,
2026-06-10,SO-00001158,04,调拨出库,客户048,A类,大区经理2,WH-002-次仓,SKU-0023,物料-10,Brand C,38828.89,B20260610-1158,电商,2026-06-12,员工7,77,82,6,XSCK03,2026-06-12 13:00:00,,DDCK02,普通,498.34,SRC-00001158
2026-03-28,SO-00001159,02,正常出库,客户046,C类,大区经理3,WH-001-主仓,SKU-0023,物料-07,Brand E,47676.01,B20260328-1159,直营,2026-03-30,员工6,98,56,76,XSCK03,2026-03-30 08:00:00,,DDCK02,,392.56,
2026-04-23,SO-00001160,03,退货出库,客户014,A类,大区经理2,WH-002-次仓,SKU-0012,物料-04,Brand H,4039.45,B20260423-1160,电商,2026-04-27,员工8,83,9,38,XSCK02,2026-04-27 19:00:00,,DDCK01,调拨,336.53,
2026-05-09,SO-00001161,04,退货出库,客户033,A类,大区经理5,WH-003-电商仓,SKU-0010,物料-16,Brand B,26823.28,B20260509-1161,零售,2026-05-10,员工6,78,69,73,XSCK01,2026-05-10 09:00:00,促销,DDCK01,调拨,202.03,SRC-00001161
2026-05-01,SO-00001162,03,调拨出库,客户035,A类,大区经理4,WH-003-电商仓,SKU-0014,物料-14,Brand C,15694.86,B20260501-1162,零售,2026-05-02,员工2,5,62,71,XSCK02,2026-05-02 14:00:00,促销,DDCK01,调拨,42.85,
2026-05-04,SO-00001163,01,正常出库,客户039,C类,大区经理5,WH-003-电商仓,SKU-0010,物料-16,Brand D,11347.16,B20260504-1163,直营,2026-05-06,员工9,91,64,19,XSCK01,2026-05-06 13:00:00,正常,DDCK01,调拨,290.84,
2026-04-04,SO-00001164,03,调拨出库,客户047,A类,大区经理1,WH-003-电商仓,SKU-0010,物料-25,Brand G,25339.95,B20260404-1164,零售,2026-04-04,员工9,28,22,80,XSCK03,2026-04-04 13:00:00,,DDCK02,调拨,187.24,SRC-00001164
2026-04-05,SO-00001165,04,调拨出库,客户020,B类,大区经理5,WH-003-电商仓,SKU-0020,物料-09,非自营-116,30343.86,B20260405-1165,零售,2026-04-05,员工3,90,32,10,XSCK03,2026-04-05 13:00:00,,,调拨,181.94,
2026-05-21,SO-00001166,02,正常出库,客户002,B类,大区经理2,WH-002-次仓,SKU-0029,物料-04,Brand J,587.63,B20260521-1166,批发,2026-05-24,员工9,10,47,15,XSCK03,2026-05-24 14:00:00,促销,,调拨,346.98,
2026-05-02,SO-00001167,04,调拨出库,客户041,B类,大区经理3,WH-003-电商仓,SKU-0011,物料-29,Brand J,39032.31,B20260502-1167,电商,2026-05-04,员工2,88,2,41,XSCK01,2026-05-04 17:00:00,,,普通,237.18,SRC-00001167
2026-05-20,SO-00001168,03,退货出库,客户019,C类,大区经理4,WH-001-主仓,SKU-0022,物料-24,Brand K,41012.12,B20260520-1168,批发,2026-05-23,员工3,81,85,95,XSCK02,2026-05-23 19:00:00,样品,,,378.53,
2026-06-07,SO-00001169,03,报损出库,客户037,A类,大区经理5,WH-003-电商仓,SKU-0016,物料-06,Brand J,48278.99,B20260607-1169,直营,2026-06-09,员工6,52,92,89,XSCK02,2026-06-09 19:00:00,促销,,调拨,205.1,
2026-04-13,SO-00001170,04,报损出库,客户018,C类,大区经理5,WH-002-次仓,SKU-0029,物料-01,Brand D,9114.12,B20260413-1170,批发,2026-04-17,员工4,80,52,51,XSCK02,2026-04-17 16:00:00,正常,,,83.92,SRC-00001170
2026-04-29,SO-00001171,03,调拨出库,客户016,A类,大区经理3,WH-003-电商仓,SKU-0009,物料-07,非自营-117,29768.17,B20260429-1171,直营,2026-04-30,员工8,17,88,36,XSCK01,2026-04-30 16:00:00,正常,DDCK01,,236.06,
2026-04-09,SO-00001172,01,正常出库,客户004,B类,大区经理4,WH-003-电商仓,SKU-0015,物料-01,Brand G,21388.61,B20260409-1172,零售,2026-04-13,员工1,65,88,51,XSCK01,2026-04-13 09:00:00,正常,DDCK01,普通,476.0,
2026-05-13,SO-00001173,04,正常出库,客户012,A类,大区经理5,WH-002-次仓,SKU-0014,物料-19,Brand A,16807.91,B20260513-1173,批发,2026-05-15,员工6,21,14,8,XSCK03,2026-05-15 09:00:00,,,,402.75,SRC-00001173
2026-04-02,SO-00001174,02,退货出库,客户029,A类,大区经理5,WH-003-电商仓,SKU-0019,物料-08,Brand K,28325.11,B20260402-1174,零售,2026-04-03,员工2,54,37,34,XSCK02,2026-04-03 12:00:00,促销,DDCK02,,110.82,
2026-04-06,SO-00001175,04,正常出库,客户007,A类,大区经理2,WH-002-次仓,SKU-0009,物料-25,Brand A,39140.92,B20260406-1175,电商,2026-04-06,员工6,49,27,66,XSCK01,2026-04-06 17:00:00,正常,DDCK02,调拨,201.74,
2026-04-08,SO-00001176,01,正常出库,客户014,C类,大区经理2,WH-003-电商仓,SKU-0004,物料-03,Brand D,1250.33,B20260408-1176,零售,2026-04-08,员工1,22,24,94,XSCK02,2026-04-08 14:00:00,促销,,调拨,464.62,SRC-00001176
2026-06-04,SO-00001177,01,退货出库,客户012,A类,大区经理1,WH-001-主仓,SKU-0021,物料-01,Brand G,48473.07,B20260604-1177,电商,2026-06-07,员工2,69,64,6,XSCK02,2026-06-07 19:00:00,,DDCK02,,70.61,
2026-04-29,SO-00001178,01,调拨出库,客户035,A类,大区经理3,WH-003-电商仓,SKU-0007,物料-01,Brand G,40513.09,B20260429-1178,零售,2026-05-01,员工9,64,70,1,XSCK01,2026-05-01 19:00:00,样品,DDCK01,调拨,134.44,
2026-05-21,SO-00001179,01,报损出库,客户005,A类,大区经理4,WH-002-次仓,SKU-0022,物料-07,非自营-117,37582.57,B20260521-1179,批发,2026-05-23,员工6,36,26,24,XSCK01,2026-05-23 10:00:00,样品,DDCK01,普通,138.49,SRC-00001179
2026-05-31,SO-00001180,01,退货出库,客户017,C类,大区经理5,WH-001-主仓,SKU-0026,物料-21,非自营-117,38043.33,B20260531-1180,批发,2026-05-31,员工8,21,54,75,XSCK03,2026-05-31 10:00:00,样品,DDCK02,,289.76,
2026-06-03,SO-00001181,02,调拨出库,客户042,C类,大区经理5,WH-002-次仓,SKU-0008,物料-13,Brand C,19514.13,B20260603-1181,零售,2026-06-07,员工7,56,15,93,XSCK03,2026-06-07 11:00:00,,,,211.26,
2026-04-29,SO-00001182,03,退货出库,客户032,C类,大区经理1,WH-003-电商仓,SKU-0024,物料-30,Brand C,37605.87,B20260429-1182,直营,2026-04-30,员工9,73,29,93,XSCK03,2026-04-30 10:00:00,正常,DDCK01,普通,49.14,SRC-00001182
2026-03-31,SO-00001183,01,调拨出库,客户010,A类,大区经理5,WH-001-主仓,SKU-0008,物料-01,非自营-118,19399.83,B20260331-1183,直营,2026-04-04,员工9,91,74,92,XSCK02,2026-04-04 10:00:00,,DDCK02,普通,318.3,
2026-06-05,SO-00001184,01,退货出库,客户043,B类,大区经理3,WH-002-次仓,SKU-0019,物料-16,Brand D,44945.47,B20260605-1184,电商,2026-06-09,员工4,48,28,40,XSCK02,2026-06-09 15:00:00,促销,DDCK02,普通,58.55,
2026-05-13,SO-00001185,04,调拨出库,客户017,B类,大区经理1,WH-001-主仓,SKU-0015,物料-22,Brand D,8943.4,B20260513-1185,电商,2026-05-13,员工7,76,59,74,XSCK03,2026-05-13 14:00:00,样品,DDCK01,普通,307.14,SRC-00001185
2026-05-11,SO-00001186,02,退货出库,客户005,B类,大区经理3,WH-001-主仓,SKU-0016,物料-30,Brand E,14688.14,B20260511-1186,零售,2026-05-11,员工5,18,73,51,XSCK02,2026-05-11 14:00:00,促销,DDCK01,,258.43,
2026-04-29,SO-00001187,02,调拨出库,客户045,A类,大区经理1,WH-002-次仓,SKU-0030,物料-22,非自营-118,27611.74,B20260429-1187,批发,2026-04-29,员工7,99,21,86,XSCK02,2026-04-29 17:00:00,,,调拨,251.9,
2026-05-21,SO-00001188,03,退货出库,客户042,B类,大区经理5,WH-001-主仓,SKU-0026,物料-14,Brand G,16028.63,B20260521-1188,电商,2026-05-24,员工4,15,10,80,XSCK02,2026-05-24 09:00:00,,DDCK02,调拨,43.07,SRC-00001188
2026-03-12,SO-00001189,02,报损出库,客户009,B类,大区经理1,WH-002-次仓,SKU-0022,物料-04,Brand H,21269.44,B20260312-1189,零售,2026-03-16,员工10,44,4,76,XSCK02,2026-03-16 18:00:00,,,调拨,323.22,
2026-03-24,SO-00001190,04,报损出库,客户049,B类,大区经理2,WH-001-主仓,SKU-0023,物料-23,Brand J,24671.89,B20260324-1190,电商,2026-03-26,员工1,94,62,96,XSCK01,2026-03-26 16:00:00,,DDCK01,调拨,221.35,
2026-06-06,SO-00001191,04,正常出库,客户033,A类,大区经理4,WH-001-主仓,SKU-0009,物料-23,Brand I,42832.03,B20260606-1191,批发,2026-06-07,员工4,45,4,64,XSCK01,2026-06-07 13:00:00,正常,DDCK02,普通,211.44,SRC-00001191
2026-05-01,SO-00001192,03,调拨出库,客户036,B类,大区经理5,WH-001-主仓,SKU-0026,物料-12,Brand B,26207.29,B20260501-1192,电商,2026-05-04,员工10,97,6,76,XSCK03,2026-05-04 10:00:00,促销,DDCK01,调拨,302.26,
2026-05-06,SO-00001193,04,退货出库,客户036,B类,大区经理4,WH-003-电商仓,SKU-0026,物料-25,Brand F,18186.75,B20260506-1193,零售,2026-05-08,员工3,36,90,37,XSCK03,2026-05-08 16:00:00,,DDCK01,调拨,307.06,
2026-06-02,SO-00001194,01,调拨出库,客户018,A类,大区经理5,WH-003-电商仓,SKU-0030,物料-12,Brand A,12462.03,B20260602-1194,电商,2026-06-06,员工9,40,80,66,XSCK02,2026-06-06 16:00:00,,DDCK01,,17.37,SRC-00001194
2026-05-12,SO-00001195,01,报损出库,客户009,C类,大区经理4,WH-002-次仓,SKU-0012,物料-17,Brand A,20492.93,B20260512-1195,直营,2026-05-12,员工5,51,72,79,XSCK02,2026-05-12 13:00:00,,,,71.36,
2026-04-12,SO-00001196,04,调拨出库,客户029,B类,大区经理2,WH-001-主仓,SKU-0016,物料-21,Brand F,25835.23,B20260412-1196,电商,2026-04-16,员工4,30,92,41,XSCK01,2026-04-16 17:00:00,样品,DDCK01,调拨,125.89,
2026-04-10,SO-00001197,03,退货出库,客户050,C类,大区经理4,WH-002-次仓,SKU-0004,物料-15,非自营-119,37331.13,B20260410-1197,批发,2026-04-11,员工8,26,16,70,XSCK02,2026-04-11 13:00:00,样品,,普通,342.21,SRC-00001197
2026-04-09,SO-00001198,02,调拨出库,客户014,B类,大区经理1,WH-003-电商仓,SKU-0005,物料-10,Brand I,6140.33,B20260409-1198,批发,2026-04-12,员工5,85,38,53,XSCK02,2026-04-12 15:00:00,正常,DDCK01,调拨,292.6,
2026-04-29,SO-00001199,03,退货出库,客户025,A类,大区经理4,WH-003-电商仓,SKU-0008,物料-03,Brand I,11158.3,B20260429-1199,批发,2026-05-02,员工3,31,49,66,XSCK03,2026-05-02 15:00:00,正常,DDCK01,普通,381.24,
2026-04-25,SO-00001200,02,报损出库,客户015,C类,大区经理5,WH-003-电商仓,SKU-0001,物料-23,Brand K,19044.74,B20260425-1200,批发,2026-04-26,员工2,56,61,77,XSCK02,2026-04-26 13:00:00,正常,DDCK02,,372.9,SRC-00001200
2026-04-10,SO-00001201,04,报损出库,客户006,C类,大区经理3,WH-003-电商仓,SKU-0028,物料-20,Brand J,18083.88,B20260410-1201,零售,2026-04-12,员工8,61,65,63,XSCK01,2026-04-12 14:00:00,,DDCK01,普通,428.06,
2026-03-27,SO-00001202,04,报损出库,客户042,C类,大区经理4,WH-002-次仓,SKU-0006,物料-20,非自营-120,19648.23,B20260327-1202,电商,2026-03-29,员工2,17,83,79,XSCK02,2026-03-29 11:00:00,,DDCK02,调拨,194.64,
2026-04-20,SO-00001203,01,正常出库,客户029,C类,大区经理4,WH-001-主仓,SKU-0015,物料-29,Brand E,39696.71,B20260420-1203,电商,2026-04-23,员工8,81,50,3,XSCK02,2026-04-23 08:00:00,正常,DDCK02,,179.08,SRC-00001203
2026-03-30,SO-00001204,02,报损出库,客户015,B类,大区经理4,WH-002-次仓,SKU-0004,物料-12,Brand D,16275.3,B20260330-1204,电商,2026-04-02,员工5,98,17,30,XSCK02,2026-04-02 11:00:00,,,调拨,417.2,
2026-03-29,SO-00001205,03,调拨出库,客户029,B类,大区经理5,WH-001-主仓,SKU-0021,物料-01,非自营-120,25144.72,B20260329-1205,电商,2026-03-29,员工8,24,28,12,XSCK02,2026-03-29 15:00:00,促销,DDCK02,调拨,126.42,
2026-03-12,SO-00001206,04,正常出库,客户004,C类,大区经理4,WH-003-电商仓,SKU-0011,物料-01,Brand B,31232.96,B20260312-1206,零售,2026-03-14,员工5,97,44,26,XSCK02,2026-03-14 19:00:00,,DDCK02,普通,235.97,SRC-00001206
2026-05-28,SO-00001207,03,报损出库,客户018,B类,大区经理5,WH-001-主仓,SKU-0005,物料-10,Brand B,11685.71,B20260528-1207,批发,2026-05-29,员工1,4,12,58,XSCK01,2026-05-29 15:00:00,促销,DDCK01,调拨,105.22,
2026-04-27,SO-00001208,01,调拨出库,客户050,C类,大区经理5,WH-003-电商仓,SKU-0018,物料-18,Brand G,35962.9,B20260427-1208,电商,2026-04-29,员工2,9,70,64,XSCK03,2026-04-29 09:00:00,样品,DDCK01,调拨,457.78,
2026-05-16,SO-00001209,02,调拨出库,客户049,C类,大区经理3,WH-002-次仓,SKU-0024,物料-15,非自营-120,27400.85,B20260516-1209,电商,2026-05-16,员工6,2,71,63,XSCK02,2026-05-16 14:00:00,样品,,,209.82,SRC-00001209
2026-04-18,SO-00001210,02,调拨出库,客户044,A类,大区经理1,WH-001-主仓,SKU-0015,物料-02,非自营-120,22394.38,B20260418-1210,批发,2026-04-21,员工3,35,72,24,XSCK03,2026-04-21 08:00:00,,DDCK02,普通,114.12,
2026-05-01,SO-00001211,04,退货出库,客户039,C类,大区经理5,WH-002-次仓,SKU-0018,物料-17,Brand F,40508.22,B20260501-1211,直营,2026-05-04,员工8,38,3,36,XSCK03,2026-05-04 09:00:00,正常,DDCK02,普通,349.09,
2026-05-13,SO-00001212,02,正常出库,客户016,B类,大区经理2,WH-003-电商仓,SKU-0020,物料-08,Brand G,12250.41,B20260513-1212,直营,2026-05-13,员工5,45,49,74,XSCK01,2026-05-13 15:00:00,,,,129.88,SRC-00001212
2026-03-15,SO-00001213,04,调拨出库,客户011,C类,大区经理4,WH-002-次仓,SKU-0028,物料-22,Brand G,44170.48,B20260315-1213,批发,2026-03-16,员工3,15,21,72,XSCK03,2026-03-16 18:00:00,正常,DDCK01,,472.32,
2026-03-12,SO-00001214,01,退货出库,客户014,A类,大区经理2,WH-003-电商仓,SKU-0013,物料-22,Brand I,28096.33,B20260312-1214,电商,2026-03-15,员工10,42,8,70,XSCK02,2026-03-15 17:00:00,样品,DDCK02,普通,190.13,
2026-03-19,SO-00001215,02,报损出库,客户003,B类,大区经理4,WH-003-电商仓,SKU-0005,物料-26,Brand A,30497.83,B20260319-1215,批发,2026-03-23,员工7,3,64,13,XSCK02,2026-03-23 11:00:00,,,,335.67,SRC-00001215
2026-04-09,SO-00001216,04,调拨出库,客户050,A类,大区经理3,WH-003-电商仓,SKU-0030,物料-26,Brand I,43765.44,B20260409-1216,电商,2026-04-12,员工8,31,92,93,XSCK02,2026-04-12 10:00:00,,DDCK01,普通,179.17,
